item_id,name,category,quality_tier,quality_raw,upgrade_level,price,price_basis,local_confidence,staldata_fair_price,staldata_fair_price_status,staldata_fair_price_source,best_ask,market_ask_p20,active_lots,sales_count,sales_7d,sample_count,liquidity_score,risk_score,risk_level,confidence_score,confidence_level,segment_key
w4no,Канифоль,artefact/other_arts,legendary,5,10,10000000,low_data_history,low,10000000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:w4no:artifact:legendary:5:+10
w4no,Канифоль,artefact/other_arts,legendary,5,11,13899990,low_data_history,low,13899990,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:w4no:artifact:legendary:5:+11
w4no,Канифоль,artefact/other_arts,legendary,5,15,12000000,recent_7d,highest,12000000,ok,raw_7d,10500000,10760000,7,43,13,43,22.0,48.19,medium,100.0,high,RU:w4no:artifact:legendary:5:+15
wg3p,Дезинтегратор,artefact/electrophysical,common,0,0,11000,recent_7d,highest,11000,ok,raw_7d,11500,12000,16,2734,588,2734,100.0,19.0,low,100.0,high,RU:wg3p:artifact:common:0:+0
wg3p,Дезинтегратор,artefact/electrophysical,common,0,1,8000,low_data_history,low,8000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+1
wg3p,Дезинтегратор,artefact/electrophysical,common,0,2,20000,low_data_history,low,20000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+2
wg3p,Дезинтегратор,artefact/electrophysical,common,0,4,18499,low_data_history,low,18499,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+4
wg3p,Дезинтегратор,artefact/electrophysical,common,0,5,25000,low_data_history,low,25000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+5
wg3p,Дезинтегратор,artefact/electrophysical,common,0,6,44444,low_data_history,low,44444,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+6
wg3p,Дезинтегратор,artefact/electrophysical,common,0,7,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+7
wg3p,Дезинтегратор,artefact/electrophysical,common,0,8,50000,low_data_history,low,50000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+8
wg3p,Дезинтегратор,artefact/electrophysical,common,0,9,150000,low_data_history,low,150000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+9
wg3p,Дезинтегратор,artefact/electrophysical,common,0,10,150000,active_ask_only,very_low,,unavailable,,150000,150000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:common:0:+10
wg3p,Дезинтегратор,artefact/electrophysical,common,0,12,250000,active_ask_only,very_low,,unavailable,,250000,250000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:common:0:+12
wg3p,Дезинтегратор,artefact/electrophysical,common,0,14,160000,low_data_history,low,160000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:common:0:+14
wg3p,Дезинтегратор,artefact/electrophysical,common,0,15,500000,active_ask_only,very_low,,unavailable,,500000,500000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:common:0:+15
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,0,16000,recent_7d,highest,16000,ok,raw_7d,16999,17000,10,1315,329,1315,100.0,35.39,medium,100.0,high,RU:wg3p:artifact:uncommon:1:+0
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,1,100000,active_ask_only,very_low,,unavailable,,100000,100000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:uncommon:1:+1
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,2,25000,low_data_history,low,25000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:uncommon:1:+2
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,3,175000,low_data_history,low,175000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:uncommon:1:+3
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,4,70000,low_data_history,low,70000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:uncommon:1:+4
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,5,200000,recent_7d,highest,200000,ok,raw_7d,387654,387654,1,14,6,14,12.0,100.0,high,65.0,medium,RU:wg3p:artifact:uncommon:1:+5
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,6,250000,older_history,medium,250000,low_data,history_3h,499999,499999,1,9,0,9,0.0,98.24,high,90.0,high,RU:wg3p:artifact:uncommon:1:+6
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,7,70000,low_data_history,low,70000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:uncommon:1:+7
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,8,200000,low_data_history,low,200000,low_data,history_3h,600000,600000,1,2,0,2,0.0,46.56,medium,20.0,low,RU:wg3p:artifact:uncommon:1:+8
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,10,299999,low_data_history,low,299999,low_data,history_3h,,,0,3,2,3,4.0,83.87,high,30.0,low,RU:wg3p:artifact:uncommon:1:+10
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,11,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:uncommon:1:+11
wg3p,Дезинтегратор,artefact/electrophysical,uncommon,1,15,740000,recent_30d,high,740000,ok,raw_30d,,,0,10,3,10,6.0,73.05,high,100.0,high,RU:wg3p:artifact:uncommon:1:+15
wg3p,Дезинтегратор,artefact/electrophysical,special,2,0,29999,recent_7d,highest,29999,ok,raw_7d,30000,30000,6,1268,324,1268,100.0,39.49,medium,100.0,high,RU:wg3p:artifact:special:2:+0
wg3p,Дезинтегратор,artefact/electrophysical,special,2,1,55000,older_history,medium,55000,low_data,history_3h,,,0,7,0,7,0.0,67.47,medium,70.0,medium,RU:wg3p:artifact:special:2:+1
wg3p,Дезинтегратор,artefact/electrophysical,special,2,2,80000,active_ask_only,very_low,,unavailable,,80000,80000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:special:2:+2
wg3p,Дезинтегратор,artefact/electrophysical,special,2,3,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:special:2:+3
wg3p,Дезинтегратор,artefact/electrophysical,special,2,4,150000,low_data_history,low,150000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:special:2:+4
wg3p,Дезинтегратор,artefact/electrophysical,special,2,5,160000,recent_30d,high,160000,ok,raw_30d,,,0,10,0,10,0.0,100.0,high,100.0,high,RU:wg3p:artifact:special:2:+5
wg3p,Дезинтегратор,artefact/electrophysical,special,2,6,140000,older_history,medium,140000,low_data,history_3h,,,0,5,2,5,4.0,84.13,high,50.0,medium,RU:wg3p:artifact:special:2:+6
wg3p,Дезинтегратор,artefact/electrophysical,special,2,7,150000,recent_30d,high,150000,ok,raw_30d,,,0,10,3,10,6.0,97.16,high,100.0,high,RU:wg3p:artifact:special:2:+7
wg3p,Дезинтегратор,artefact/electrophysical,special,2,8,400000,low_data_history,low,400000,low_data,history_3h,,,0,4,0,4,0.0,51.97,medium,40.0,low,RU:wg3p:artifact:special:2:+8
wg3p,Дезинтегратор,artefact/electrophysical,special,2,9,350000,older_history,medium,350000,low_data,history_3h,,,0,5,0,5,0.0,59.29,medium,50.0,medium,RU:wg3p:artifact:special:2:+9
wg3p,Дезинтегратор,artefact/electrophysical,special,2,10,444444,recent_30d,high,444444,ok,raw_30d,,,0,17,0,17,0.0,95.41,high,100.0,high,RU:wg3p:artifact:special:2:+10
wg3p,Дезинтегратор,artefact/electrophysical,special,2,11,252000,older_history,medium,252000,low_data,history_3h,,,0,8,1,8,2.0,75.75,high,80.0,high,RU:wg3p:artifact:special:2:+11
wg3p,Дезинтегратор,artefact/electrophysical,special,2,12,1100000,low_data_history,low,1100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:special:2:+12
wg3p,Дезинтегратор,artefact/electrophysical,special,2,13,900000,low_data_history,low,900000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:special:2:+13
wg3p,Дезинтегратор,artefact/electrophysical,special,2,14,685586,low_data_history,low,685586,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:special:2:+14
wg3p,Дезинтегратор,artefact/electrophysical,special,2,15,1100000,low_data_history,low,1100000,low_data,history_3h,,,0,5,0,5,0.0,62.21,medium,50.0,medium,RU:wg3p:artifact:special:2:+15
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,0,53000,recent_7d,highest,53000,ok,raw_7d,74000,75000,29,1097,373,1097,100.0,58.43,medium,100.0,high,RU:wg3p:artifact:rare:3:+0
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,1,65000,recent_30d,high,65000,ok,raw_30d,,,0,14,3,14,6.0,92.53,high,100.0,high,RU:wg3p:artifact:rare:3:+1
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,2,154000,older_history,medium,154000,low_data,history_3h,,,0,5,0,5,0.0,76.6,high,50.0,medium,RU:wg3p:artifact:rare:3:+2
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,3,70000,older_history,medium,70000,low_data,history_3h,,,0,7,1,7,2.0,95.37,high,70.0,medium,RU:wg3p:artifact:rare:3:+3
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,4,150000,recent_30d,high,150000,ok,raw_30d,,,0,12,4,12,8.0,94.6,high,100.0,high,RU:wg3p:artifact:rare:3:+4
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,5,240000,recent_7d,highest,240000,ok,raw_7d,256500,263200,2,46,11,46,22.0,76.96,high,100.0,high,RU:wg3p:artifact:rare:3:+5
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,6,210000,recent_7d,highest,210000,ok,raw_7d,,,0,15,5,15,10.0,81.0,high,65.0,medium,RU:wg3p:artifact:rare:3:+6
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,7,439999,older_history,medium,439999,low_data,history_3h,,,0,6,0,6,0.0,76.92,high,60.0,medium,RU:wg3p:artifact:rare:3:+7
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,8,250000,older_history,medium,250000,low_data,history_3h,310000,310000,1,5,2,5,2.0,77.92,high,50.0,medium,RU:wg3p:artifact:rare:3:+8
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,9,350000,low_data_history,low,350000,low_data,history_3h,,,0,4,2,4,4.0,100.0,high,40.0,low,RU:wg3p:artifact:rare:3:+9
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,10,680000,recent_7d,highest,680000,ok,raw_7d,,,0,27,6,27,12.0,73.05,high,65.0,medium,RU:wg3p:artifact:rare:3:+10
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,11,490000,low_data_history,low,490000,low_data,history_3h,954000,954000,1,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg3p:artifact:rare:3:+11
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,12,550000,low_data_history,low,550000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg3p:artifact:rare:3:+12
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,13,999999,low_data_history,low,999999,low_data,history_3h,,,0,2,0,2,0.0,40.47,medium,20.0,low,RU:wg3p:artifact:rare:3:+13
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,14,1550000,active_ask_only,very_low,,unavailable,,1550000,1550000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:rare:3:+14
wg3p,Дезинтегратор,artefact/electrophysical,rare,3,15,1500000,recent_7d,highest,1500000,ok,raw_7d,1500000,1640000,3,22,11,22,22.0,69.67,medium,100.0,high,RU:wg3p:artifact:rare:3:+15
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,0,198000,recent_7d,highest,198000,ok,raw_7d,320000,327000,6,556,373,556,100.0,78.4,high,100.0,high,RU:wg3p:artifact:exclusive:4:+0
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,1,474000,older_history,medium,474000,low_data,history_3h,,,0,5,0,5,0.0,56.03,medium,50.0,medium,RU:wg3p:artifact:exclusive:4:+1
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,2,600000,low_data_history,low,600000,low_data,history_3h,,,0,2,0,2,0.0,48.18,medium,20.0,low,RU:wg3p:artifact:exclusive:4:+2
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,3,299999,recent_7d,highest,299999,ok,raw_7d,,,0,8,7,8,14.0,100.0,high,70.0,medium,RU:wg3p:artifact:exclusive:4:+3
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,4,750000,older_history,medium,750000,low_data,history_3h,,,0,7,0,7,0.0,68.35,medium,70.0,medium,RU:wg3p:artifact:exclusive:4:+4
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,5,680000,recent_30d,high,680000,ok,raw_30d,,,0,21,4,21,6.0,67.9,medium,100.0,high,RU:wg3p:artifact:exclusive:4:+5
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,6,1249999,older_history,medium,1249999,low_data,history_3h,,,0,8,0,8,0.0,78.36,high,80.0,high,RU:wg3p:artifact:exclusive:4:+6
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,7,600000,recent_7d,highest,600000,ok,raw_7d,,,0,18,5,18,10.0,61.75,medium,65.0,medium,RU:wg3p:artifact:exclusive:4:+7
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,8,1200000,low_data_history,low,1200000,low_data,history_3h,,,0,2,1,2,2.0,43.75,medium,20.0,low,RU:wg3p:artifact:exclusive:4:+8
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,9,550000,older_history,medium,550000,low_data,history_3h,,,0,7,1,7,2.0,76.52,high,70.0,medium,RU:wg3p:artifact:exclusive:4:+9
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,10,1000000,recent_7d,highest,1000000,ok,raw_7d,1350000,1420000,2,28,13,28,26.0,56.16,medium,100.0,high,RU:wg3p:artifact:exclusive:4:+10
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,11,1200000,low_data_history,low,1200000,low_data,history_3h,,,0,3,0,3,0.0,45.4,medium,30.0,low,RU:wg3p:artifact:exclusive:4:+11
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,12,1199999,low_data_history,low,1199999,low_data,history_3h,,,0,3,3,3,6.0,54.57,medium,30.0,low,RU:wg3p:artifact:exclusive:4:+12
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,13,1100000,low_data_history,low,1100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:exclusive:4:+13
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,14,2200000,low_data_history,low,2200000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg3p:artifact:exclusive:4:+14
wg3p,Дезинтегратор,artefact/electrophysical,exclusive,4,15,2490000,recent_7d,highest,2490000,ok,raw_7d,,,0,43,13,43,26.0,59.02,medium,100.0,high,RU:wg3p:artifact:exclusive:4:+15
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,0,2500000,recent_7d,highest,2500000,ok,raw_7d,3200000,3260000,2,41,8,41,16.0,61.9,medium,80.0,high,RU:wg3p:artifact:legendary:5:+0
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,1,3000000,low_data_history,low,3000000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:legendary:5:+1
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,2,2688888,low_data_history,low,2688888,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:legendary:5:+2
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,3,4000000,low_data_history,low,4000000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:legendary:5:+3
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,4,2700000,low_data_history,low,2700000,low_data,history_3h,3699999,3699999,1,2,1,2,2.0,65.36,medium,20.0,low,RU:wg3p:artifact:legendary:5:+4
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,5,3400000,active_ask_only,very_low,,unavailable,,3400000,3400000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:legendary:5:+5
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,6,3199999,low_data_history,low,3199999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:legendary:5:+6
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,7,4099999,low_data_history,low,4099999,low_data,history_3h,,,0,2,1,2,2.0,35.55,medium,20.0,low,RU:wg3p:artifact:legendary:5:+7
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,8,3400000,low_data_history,low,3400000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:legendary:5:+8
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,9,4288888,active_ask_only,very_low,,unavailable,,4288888,4288888,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:legendary:5:+9
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,10,4399999,low_data_history,low,4399999,low_data,history_3h,,,0,2,0,2,0.0,37.87,medium,20.0,low,RU:wg3p:artifact:legendary:5:+10
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,11,4300001,low_data_history,low,4300001,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:wg3p:artifact:legendary:5:+11
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,12,6000000,low_data_history,low,6000000,low_data,history_3h,,,0,2,0,2,0.0,44.45,medium,20.0,low,RU:wg3p:artifact:legendary:5:+12
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,13,5500000,low_data_history,low,5500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:wg3p:artifact:legendary:5:+13
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,14,5760000,active_ask_only,very_low,,unavailable,,5760000,5760000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg3p:artifact:legendary:5:+14
wg3p,Дезинтегратор,artefact/electrophysical,legendary,5,15,6500000,recent_30d,high,6500000,ok,raw_30d,5999999,6579999,2,17,2,17,4.0,57.14,medium,100.0,high,RU:wg3p:artifact:legendary:5:+15
wg53,Атом,artefact/electrophysical,common,0,0,179000,recent_7d,highest,179000,ok,raw_7d,190000,198000,6,1595,455,1595,100.0,13.2,low,100.0,high,RU:wg53:artifact:common:0:+0
wg53,Атом,artefact/electrophysical,common,0,1,189999,recent_30d,high,189999,ok,raw_30d,,,0,16,2,16,4.0,49.85,medium,100.0,high,RU:wg53:artifact:common:0:+1
wg53,Атом,artefact/electrophysical,common,0,2,200000,older_history,medium,200000,low_data,history_3h,,,0,7,0,7,0.0,39.42,medium,70.0,medium,RU:wg53:artifact:common:0:+2
wg53,Атом,artefact/electrophysical,common,0,3,210000,recent_30d,high,210000,ok,raw_30d,,,0,10,0,10,0.0,52.91,medium,100.0,high,RU:wg53:artifact:common:0:+3
wg53,Атом,artefact/electrophysical,common,0,4,164999,low_data_history,low,164999,low_data,history_3h,,,0,4,2,4,4.0,67.03,medium,40.0,low,RU:wg53:artifact:common:0:+4
wg53,Атом,artefact/electrophysical,common,0,5,250000,recent_30d,high,250000,ok,raw_30d,,,0,34,3,34,6.0,85.16,high,100.0,high,RU:wg53:artifact:common:0:+5
wg53,Атом,artefact/electrophysical,common,0,6,230000,recent_7d,highest,230000,ok,raw_7d,370000,370000,1,19,6,19,12.0,71.32,high,65.0,medium,RU:wg53:artifact:common:0:+6
wg53,Атом,artefact/electrophysical,common,0,7,400000,recent_30d,high,400000,ok,raw_30d,,,0,10,1,10,2.0,59.49,medium,100.0,high,RU:wg53:artifact:common:0:+7
wg53,Атом,artefact/electrophysical,common,0,8,420000,low_data_history,low,420000,low_data,history_3h,520000,520000,1,3,0,3,0.0,53.31,medium,30.0,low,RU:wg53:artifact:common:0:+8
wg53,Атом,artefact/electrophysical,common,0,9,400000,older_history,medium,400000,low_data,history_3h,,,0,9,2,9,4.0,91.81,high,90.0,high,RU:wg53:artifact:common:0:+9
wg53,Атом,artefact/electrophysical,common,0,10,500000,recent_7d,highest,500000,ok,raw_7d,800000,800000,2,52,7,52,14.0,68.37,medium,70.0,medium,RU:wg53:artifact:common:0:+10
wg53,Атом,artefact/electrophysical,common,0,11,590000,recent_30d,high,590000,ok,raw_30d,800000,800000,1,11,0,11,0.0,64.55,medium,100.0,high,RU:wg53:artifact:common:0:+11
wg53,Атом,artefact/electrophysical,common,0,12,1200000,active_ask_only,very_low,,unavailable,,1200000,1200000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:wg53:artifact:common:0:+12
wg53,Атом,artefact/electrophysical,common,0,13,700001,low_data_history,low,700001,low_data,history_3h,,,0,3,1,3,2.0,46.19,medium,30.0,low,RU:wg53:artifact:common:0:+13
wg53,Атом,artefact/electrophysical,common,0,14,800000,older_history,medium,800000,low_data,history_3h,,,0,6,0,6,0.0,80.79,high,60.0,medium,RU:wg53:artifact:common:0:+14
wg53,Атом,artefact/electrophysical,common,0,15,999999,recent_7d,highest,999999,ok,raw_7d,1500000,1500000,1,48,12,48,24.0,80.25,high,100.0,high,RU:wg53:artifact:common:0:+15
wg53,Атом,artefact/electrophysical,uncommon,1,0,250000,recent_7d,highest,250000,ok,raw_7d,328000,333333,11,2656,827,2656,100.0,37.04,medium,100.0,high,RU:wg53:artifact:uncommon:1:+0
wg53,Атом,artefact/electrophysical,uncommon,1,1,265000,recent_7d,highest,265000,ok,raw_7d,,,0,28,6,28,12.0,77.4,high,65.0,medium,RU:wg53:artifact:uncommon:1:+1
wg53,Атом,artefact/electrophysical,uncommon,1,2,370000,recent_30d,high,370000,ok,raw_30d,,,0,22,2,22,4.0,65.06,medium,100.0,high,RU:wg53:artifact:uncommon:1:+2
wg53,Атом,artefact/electrophysical,uncommon,1,3,349999,recent_7d,highest,349999,ok,raw_7d,,,0,29,9,29,18.0,72.9,high,90.0,high,RU:wg53:artifact:uncommon:1:+3
wg53,Атом,artefact/electrophysical,uncommon,1,4,449000,recent_7d,highest,449000,ok,raw_7d,,,0,40,9,40,18.0,76.35,high,90.0,high,RU:wg53:artifact:uncommon:1:+4
wg53,Атом,artefact/electrophysical,uncommon,1,5,450000,recent_7d,highest,450000,ok,raw_7d,,,0,187,24,187,48.0,68.2,medium,100.0,high,RU:wg53:artifact:uncommon:1:+5
wg53,Атом,artefact/electrophysical,uncommon,1,6,600000,recent_7d,highest,600000,ok,raw_7d,,,0,69,13,69,26.0,60.3,medium,100.0,high,RU:wg53:artifact:uncommon:1:+6
wg53,Атом,artefact/electrophysical,uncommon,1,7,799000,recent_30d,high,799000,ok,raw_30d,,,0,40,3,40,6.0,65.76,medium,100.0,high,RU:wg53:artifact:uncommon:1:+7
wg53,Атом,artefact/electrophysical,uncommon,1,8,850000,recent_7d,highest,850000,ok,raw_7d,,,0,56,9,56,18.0,66.73,medium,90.0,high,RU:wg53:artifact:uncommon:1:+8
wg53,Атом,artefact/electrophysical,uncommon,1,9,950000,recent_7d,highest,950000,ok,raw_7d,,,0,34,11,34,22.0,69.58,medium,100.0,high,RU:wg53:artifact:uncommon:1:+9
wg53,Атом,artefact/electrophysical,uncommon,1,10,1070000,recent_7d,highest,1070000,ok,raw_7d,1400000,1420000,3,275,61,275,100.0,37.14,medium,100.0,high,RU:wg53:artifact:uncommon:1:+10
wg53,Атом,artefact/electrophysical,uncommon,1,11,1200000,recent_7d,highest,1200000,ok,raw_7d,1500000,1500000,1,74,15,74,30.0,59.45,medium,100.0,high,RU:wg53:artifact:uncommon:1:+11
wg53,Атом,artefact/electrophysical,uncommon,1,12,1300000,recent_7d,highest,1300000,ok,raw_7d,,,0,54,15,54,30.0,59.84,medium,100.0,high,RU:wg53:artifact:uncommon:1:+12
wg53,Атом,artefact/electrophysical,uncommon,1,13,1990000,recent_30d,high,1990000,ok,raw_30d,,,0,26,3,26,6.0,65.8,medium,100.0,high,RU:wg53:artifact:uncommon:1:+13
wg53,Атом,artefact/electrophysical,uncommon,1,14,2050000,recent_7d,highest,2050000,ok,raw_7d,,,0,21,5,21,10.0,48.46,medium,65.0,medium,RU:wg53:artifact:uncommon:1:+14
wg53,Атом,artefact/electrophysical,uncommon,1,15,2049999,recent_7d,highest,2049999,ok,raw_7d,2500000,2620000,5,934,239,934,100.0,25.49,low,100.0,high,RU:wg53:artifact:uncommon:1:+15
wg53,Атом,artefact/electrophysical,special,2,0,1111110,recent_7d,highest,1111110,ok,raw_7d,1899999,1950000,19,1321,860,1321,100.0,100.0,high,100.0,high,RU:wg53:artifact:special:2:+0
wg53,Атом,artefact/electrophysical,special,2,1,1400000,older_history,medium,1400000,low_data,history_3h,,,0,6,3,6,6.0,100.0,high,60.0,medium,RU:wg53:artifact:special:2:+1
wg53,Атом,artefact/electrophysical,special,2,2,1240000,recent_7d,highest,1240000,ok,raw_7d,1950000,1960000,2,12,8,12,16.0,100.0,high,80.0,high,RU:wg53:artifact:special:2:+2
wg53,Атом,artefact/electrophysical,special,2,3,1100000,recent_7d,highest,1100000,ok,raw_7d,,,0,13,5,13,10.0,90.87,high,65.0,medium,RU:wg53:artifact:special:2:+3
wg53,Атом,artefact/electrophysical,special,2,4,2750000,recent_30d,high,2750000,ok,raw_30d,,,0,15,3,15,6.0,93.26,high,100.0,high,RU:wg53:artifact:special:2:+4
wg53,Атом,artefact/electrophysical,special,2,5,1990000,recent_7d,highest,1990000,ok,raw_7d,2300000,2378800,3,51,12,51,24.0,70.94,high,100.0,high,RU:wg53:artifact:special:2:+5
wg53,Атом,artefact/electrophysical,special,2,6,1999998,recent_7d,highest,1999998,ok,raw_7d,,,0,25,9,25,18.0,76.01,high,90.0,high,RU:wg53:artifact:special:2:+6
wg53,Атом,artefact/electrophysical,special,2,7,2100000,recent_7d,highest,2100000,ok,raw_7d,3750000,3750000,1,25,12,25,24.0,79.9,high,100.0,high,RU:wg53:artifact:special:2:+7
wg53,Атом,artefact/electrophysical,special,2,8,2700000,recent_7d,highest,2700000,ok,raw_7d,4000000,4000000,1,19,6,19,12.0,66.64,medium,65.0,medium,RU:wg53:artifact:special:2:+8
wg53,Атом,artefact/electrophysical,special,2,9,3200000,recent_30d,high,3200000,ok,raw_30d,,,0,14,4,14,8.0,73.81,high,100.0,high,RU:wg53:artifact:special:2:+9
wg53,Атом,artefact/electrophysical,special,2,10,3187654,recent_7d,highest,3187654,ok,raw_7d,4250000,4260000,2,157,50,157,100.0,37.12,medium,100.0,high,RU:wg53:artifact:special:2:+10
wg53,Атом,artefact/electrophysical,special,2,11,3300000,recent_7d,highest,3300000,ok,raw_7d,4450000,4460000,2,26,8,26,16.0,59.94,medium,80.0,high,RU:wg53:artifact:special:2:+11
