item_id,base_id,upgrade_level,is_variant,name,category,rank,class_label,color,status,weight,durability,max_durability,bullet_resistance,vitality,movement_speed,sprint_speed,stamina,stamina_regeneration,health_regeneration,periodic_healing,healing_effectiveness,carry_weight,bleeding_output,bleeding_resistance,burn_reaction,tear_reaction,tear_protection,explosion_protection,electricity_protection,fire_protection,chemical_protection,radiation_protection,thermal_protection,biological_protection,psycho_protection,frost_protection,stability,radiation,psycho,temperature,biological,frost,combustion,chemical_burn_reaction,electroshock_reaction,recoil,wiggle,effective_durability,total_sprint_speed,hp_regen_score,source_path
y352k,y352k,6,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,159.74483,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,259.74483,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/6.json
y352k,y352k,7,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,163.05275,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,263.05275,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/7.json
y352k,y352k,8,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,166.36064,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,266.36064,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/8.json
y352k,y352k,9,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,169.66856,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,269.66856,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/9.json
y352k,y352k,10,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,179.37178,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,279.37178,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/10.json
y352k,y352k,11,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,184.22339,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,284.22339,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/11.json
y352k,y352k,12,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,189.07498,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,289.07498,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/12.json
y352k,y352k,13,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,193.92659,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,293.92659000000003,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/13.json
y352k,y352k,14,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,198.7782,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,298.77819999999997,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/14.json
y352k,y352k,15,True,Tяжелый бронекостюм «Громила»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,12.0,100.0,100.0,213.33301,,,,,,,,,14.0,,45.0,,,155.0,124.0,60.0,60.0,60.0,190.0,80.0,190.0,110.0,,,,,,,,,,,,,313.33301,100.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y352k/15.json
y359o,y359o,0,False,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,169.0,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,269.0,98.0,0.5,stalzone-database/ru/items/armor/combat/y359o.json
y359o,y359o,1,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,171.46288,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,271.46288000000004,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/1.json
y359o,y359o,2,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,173.92572,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,273.92572,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/2.json
y359o,y359o,3,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,176.3886,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,276.3886,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/3.json
y359o,y359o,4,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,178.85146,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,278.85146,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/4.json
y359o,y359o,5,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,186.24005,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,286.24005,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/5.json
y359o,y359o,6,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,189.93436,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,289.93435999999997,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/6.json
y359o,y359o,7,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,193.62866,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,293.62865999999997,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/7.json
y359o,y359o,8,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,197.32295,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,297.32295,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/8.json
y359o,y359o,9,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,201.01726,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,301.01725999999996,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/9.json
y359o,y359o,10,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,211.85387,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,311.85387000000003,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/10.json
y359o,y359o,11,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,217.27217,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,317.27216999999996,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/11.json
y359o,y359o,12,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,222.69048,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,322.69048,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/12.json
y359o,y359o,13,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,228.10878,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,328.10878,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/13.json
y359o,y359o,14,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,233.52708,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,333.52708,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/14.json
y359o,y359o,15,True,Тяжелый бронекостюм «Туманный охотник»,armor/combat,Ветеран,Боевые,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,249.78198,,-2.0,,-10.0,,,,,25.0,,45.0,,,179.0,161.0,80.0,80.0,80.0,220.0,120.0,220.0,170.0,,,,,,,,,,,,,349.78198,98.0,0.5,stalzone-database/ru/items/armor/combat/_variants/y359o/15.json
y35jk,y35jk,0,False,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,187.0,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,287.0,101.0,0.5,stalzone-database/ru/items/armor/combined/y35jk.json
y35jk,y35jk,1,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,189.62827,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,289.62827,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/1.json
y35jk,y35jk,2,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,192.25653,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,292.25653,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/2.json
y35jk,y35jk,3,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,194.8848,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,294.88480000000004,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/3.json
y35jk,y35jk,4,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,197.51305,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,297.51305,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/4.json
y35jk,y35jk,5,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,205.39783,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,305.39783,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/5.json
y35jk,y35jk,6,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,209.34023,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,309.34023,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/6.json
y35jk,y35jk,7,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,213.28261,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,313.28261,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/7.json
y35jk,y35jk,8,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,217.22502,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,317.22502,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/8.json
y35jk,y35jk,9,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,221.1674,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,321.1674,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/9.json
y35jk,y35jk,10,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,232.73174,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,332.73174,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/10.json
y35jk,y35jk,11,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,238.51395,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,338.51395,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/11.json
y35jk,y35jk,12,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,244.2961,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,344.2961,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/12.json
y35jk,y35jk,13,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,250.0783,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,350.0783,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/13.json
y35jk,y35jk,14,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,255.86046,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,355.86046000000005,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/14.json
y35jk,y35jk,15,True,Бронекостюм «Скиф-4»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,14.0,100.0,100.0,273.207,,1.0,,,,,,,15.0,,40.0,,,124.0,116.0,120.0,120.0,120.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,373.207,101.0,0.5,stalzone-database/ru/items/armor/combined/_variants/y35jk/15.json
y35l3,y35l3,0,False,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,183.0,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,283.0,95.0,2.5,stalzone-database/ru/items/armor/combined/y35l3.json
y35l3,y35l3,1,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,185.58878,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,285.58878000000004,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/1.json
y35l3,y35l3,2,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,188.17755,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,288.17755,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/2.json
y35l3,y35l3,3,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,190.76633,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,290.76633000000004,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/3.json
y35l3,y35l3,4,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,193.35512,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,293.35512,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/4.json
y35l3,y35l3,5,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,201.12148,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,301.12148,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/5.json
y35l3,y35l3,6,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,205.00464,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,305.00464,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/6.json
y35l3,y35l3,7,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,208.8878,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,308.88779999999997,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/7.json
y35l3,y35l3,8,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,212.77097,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,312.77097000000003,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/8.json
y35l3,y35l3,9,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,216.65413,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,316.65413,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/9.json
y35l3,y35l3,10,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,228.04477,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,328.04476999999997,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/10.json
y35l3,y35l3,11,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,233.7401,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,333.7400999999999,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/11.json
y35l3,y35l3,12,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,239.43542,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,339.43542,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/12.json
y35l3,y35l3,13,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,245.13074,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,345.13074,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/13.json
y35l3,y35l3,14,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,250.82607,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,350.82606999999996,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/14.json
y35l3,y35l3,15,True,УКАЗ «Спаннер»,armor/combined,Ветеран,Комбинированные,RANK_VETERAN,PERSONAL_ON_USE,28.0,100.0,100.0,267.912,,-5.0,,,5.0,,2.0,,20.0,-0.5,40.0,,,131.0,121.0,570.0,383.0,383.0,300.0,200.0,300.0,260.0,,,,,,,,,,,,,367.912,95.0,2.5,stalzone-database/ru/items/armor/combined/_variants/y35l3/15.json
y35ok,y35ok,0,False,Костюм «Крот»,armor/clothes,Отмычка,Одежда,DEFAULT,PERSONAL_ON_USE,1.5,100.0,100.0,20.0,,1.0,,,,,,,5.0,,50.0,,,106.0,25.0,11.0,11.0,11.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,120.0,101.0,0.5,stalzone-database/ru/items/armor/clothes/y35ok.json
y35ok,y35ok,1,True,Костюм «Крот»,armor/clothes,Отмычка,Одежда,DEFAULT,PERSONAL_ON_USE,1.5,100.0,100.0,21.09756,,1.0,,,,,,,5.0,,50.0,,,106.0,25.0,11.0,11.0,11.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,121.09755999999999,101.0,0.5,stalzone-database/ru/items/armor/clothes/_variants/y35ok/1.json
y35ok,y35ok,2,True,Костюм «Крот»,armor/clothes,Отмычка,Одежда,DEFAULT,PERSONAL_ON_USE,1.5,100.0,100.0,22.195122,,1.0,,,,,,,5.0,,50.0,,,106.0,25.0,11.0,11.0,11.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,122.195122,101.0,0.5,stalzone-database/ru/items/armor/clothes/_variants/y35ok/2.json
y35ok,y35ok,3,True,Костюм «Крот»,armor/clothes,Отмычка,Одежда,DEFAULT,PERSONAL_ON_USE,1.5,100.0,100.0,23.292683,,1.0,,,,,,,5.0,,50.0,,,106.0,25.0,11.0,11.0,11.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,123.292683,101.0,0.5,stalzone-database/ru/items/armor/clothes/_variants/y35ok/3.json
y35ok,y35ok,4,True,Костюм «Крот»,armor/clothes,Отмычка,Одежда,DEFAULT,PERSONAL_ON_USE,1.5,100.0,100.0,24.390244,,1.0,,,,,,,5.0,,50.0,,,106.0,25.0,11.0,11.0,11.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,124.390244,101.0,0.5,stalzone-database/ru/items/armor/clothes/_variants/y35ok/4.json
y35ok,y35ok,5,True,Костюм «Крот»,armor/clothes,Отмычка,Одежда,DEFAULT,PERSONAL_ON_USE,1.5,100.0,100.0,27.682926,,1.0,,,,,,,5.0,,50.0,,,106.0,25.0,11.0,11.0,11.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,127.682926,101.0,0.5,stalzone-database/ru/items/armor/clothes/_variants/y35ok/5.json
y35ok,y35ok,6,True,Костюм «Крот»,armor/clothes,Отмычка,Одежда,DEFAULT,PERSONAL_ON_USE,1.5,100.0,100.0,29.329266,,1.0,,,,,,,5.0,,50.0,,,106.0,25.0,11.0,11.0,11.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,129.329266,101.0,0.5,stalzone-database/ru/items/armor/clothes/_variants/y35ok/6.json
y35ok,y35ok,7,True,Костюм «Крот»,armor/clothes,Отмычка,Одежда,DEFAULT,PERSONAL_ON_USE,1.5,100.0,100.0,30.975609,,1.0,,,,,,,5.0,,50.0,,,106.0,25.0,11.0,11.0,11.0,5.0,0.0,5.0,0.0,,,,,,,,,,,,,130.975609,101.0,0.5,stalzone-database/ru/items/armor/clothes/_variants/y35ok/7.json
